Chemical,Count
CHEMBL5020386,4
CHEMBL4970917,5
CHEMBL4159652,1
CHEMBL4212122,1
CHEMBL4206316,1
CHEMBL5083038,2
CHEMBL5091626,2
CHEMBL5085365,2
CHEMBL5085547,2
CHEMBL4515750,1
CHEMBL4536504,1
CHEMBL4585037,1
CHEMBL4564441,1
CHEMBL4472748,1
CHEMBL4171860,1
CHEMBL4161838,1
CHEMBL546780,1
CHEMBL4571945,2
CHEMBL4755458,1
CHEMBL4644187,1
CHEMBL4633647,1
CHEMBL4643268,1
CHEMBL4642401,1
CHEMBL4105332,2
CHEMBL1823925,1
CHEMBL2334400,2
CHEMBL3289671,1
CHEMBL4288738,3
CHEMBL22693,1
CHEMBL1520143,1
CHEMBL2312168,1
CHEMBL22271,1
CHEMBL276915,1
CHEMBL4075657,1
CHEMBL4084851,2
CHEMBL320497,2
CHEMBL4591573,1
CHEMBL4447882,1
CHEMBL4475292,2
CHEMBL581128,3
CHEMBL567341,3
CHEMBL76897,7
CHEMBL529986,6
CHEMBL552659,7
CHEMBL1237082,2
CHEMBL24983,1
CHEMBL1256674,5
CHEMBL1448187,7
CHEMBL4469599,1
CHEMBL3612293,1
CHEMBL4558267,2
CHEMBL4443926,2
CHEMBL4468890,2
CHEMBL1480,7
CHEMBL90796,1
CHEMBL4445291,2
CHEMBL4457955,2
CHEMBL56556,1
CHEMBL2207919,1
CHEMBL4176046,1
CHEMBL2207912,1
CHEMBL2207914,1
CHEMBL2207894,1
CHEMBL2207896,1
CHEMBL2207901,1
CHEMBL4171743,1
CHEMBL4165970,1
CHEMBL4864278,2
CHEMBL4160530,1
CHEMBL4549151,1
CHEMBL4574743,1
CHEMBL4534483,1
CHEMBL4520375,2
CHEMBL1256612,1
CHEMBL4129777,1
CHEMBL3233368,1
CHEMBL4067316,1
CHEMBL4083352,1
CHEMBL480882,1
CHEMBL4647047,1
CHEMBL1580671,3
CHEMBL2312004,1
CHEMBL4584449,1
CHEMBL4873741,1
CHEMBL4554179,1
CHEMBL475144,1
CHEMBL489291,1
CHEMBL2381928,1
CHEMBL4528118,1
CHEMBL453122,1
CHEMBL4549025,1
CHEMBL4445308,1
CHEMBL27,2
CHEMBL4470196,1
CHEMBL4459297,1
CHEMBL254218,1
CHEMBL2393340,1
CHEMBL513747,1
CHEMBL1682449,3
CHEMBL1650070,1
CHEMBL5430837,1
CHEMBL5428776,1
CHEMBL5426597,1
CHEMBL4868476,1
CHEMBL5438713,1
CHEMBL294083,2
CHEMBL5394707,4
CHEMBL5425869,2
CHEMBL5430463,1
CHEMBL5290761,2
CHEMBL4446397,1
CHEMBL144472,1
CHEMBL4557688,2
CHEMBL4446324,1
CHEMBL36984,1
CHEMBL4204006,2
CHEMBL4463515,2
CHEMBL31,1
CHEMBL2042187,1
CHEMBL273094,3
CHEMBL17468,6
CHEMBL1256940,7
CHEMBL806,4
CHEMBL63154,7
CHEMBL140711,1
CHEMBL540445,6
CHEMBL10284,7
CHEMBL1255865,6
CHEMBL544713,6
CHEMBL1256716,2
CHEMBL207538,5
CHEMBL1200961,6
CHEMBL1691,3
CHEMBL4785200,2
CHEMBL7301,7
CHEMBL1208,3
CHEMBL2107804,3
CHEMBL1434496,1
CHEMBL3581491,2
CHEMBL3754121,2
CHEMBL4070644,1
CHEMBL1200494,6
CHEMBL1716,7
CHEMBL269592,1
CHEMBL1256179,7
CHEMBL475534,7
CHEMBL1255662,4
CHEMBL3815015,2
CHEMBL73800,1
CHEMBL115585,10
CHEMBL2409062,1
CHEMBL4756565,1
CHEMBL1076048,1
CHEMBL474102,1
CHEMBL561822,1
CHEMBL564475,1
CHEMBL458215,1
CHEMBL4745851,1
CHEMBL4755529,1
CHEMBL2087266,1
CHEMBL513084,1
CHEMBL1081752,1
CHEMBL204745,1
CHEMBL593,1
CHEMBL521501,1
CHEMBL1770713,1
CHEMBL477053,1
CHEMBL331627,1
CHEMBL476115,2
CHEMBL439424,5
CHEMBL1171238,1
CHEMBL5171291,1
CHEMBL5410260,2
CHEMBL5421105,2
CHEMBL1256754,7
CHEMBL594719,2
CHEMBL1256737,7
CHEMBL5312606,3
CHEMBL5309021,4
CHEMBL176045,2
CHEMBL1255935,2
CHEMBL1562872,1
CHEMBL1172329,1
CHEMBL4590353,1
CHEMBL276473,2
CHEMBL1271901,2
CHEMBL193161,1
CHEMBL4871435,2
CHEMBL4859951,2
CHEMBL1099120,1
CHEMBL1277712,1
CHEMBL611324,2
CHEMBL4546198,1
CHEMBL3885448,2
CHEMBL1241727,2
CHEMBL1210146,1
CHEMBL1210211,1
CHEMBL4634780,4
CHEMBL2106732,4
CHEMBL1256845,7
CHEMBL1256835,5
CHEMBL31574,3
CHEMBL1230705,1
CHEMBL1233097,2
CHEMBL415711,1
CHEMBL1171804,1
CHEMBL164422,1
CHEMBL1213927,1
CHEMBL1213929,1
CHEMBL1214170,1
CHEMBL1095669,1
CHEMBL5170629,1
CHEMBL5185895,1
CHEMBL4581169,1
CHEMBL1289049,4
CHEMBL4435860,2
CHEMBL4537254,2
CHEMBL5413987,2
CHEMBL5396868,2
CHEMBL4281593,2
CHEMBL1290244,1
CHEMBL1278028,1
CHEMBL1965543,2
CHEMBL1272119,1
CHEMBL1271462,2
CHEMBL5420628,2
CHEMBL16807,1
CHEMBL5401460,1
CHEMBL5419218,2
CHEMBL580910,2
CHEMBL3911173,1
CHEMBL3927353,1
CHEMBL3899314,1
CHEMBL556563,1
CHEMBL270900,1
CHEMBL513164,1
CHEMBL468638,1
CHEMBL468343,1
CHEMBL1231795,3
CHEMBL4521643,1
CHEMBL4547426,1
CHEMBL587278,1
CHEMBL4278663,2
CHEMBL5417990,2
CHEMBL4067864,1
CHEMBL4090006,2
CHEMBL244948,7
CHEMBL1256484,6
CHEMBL1257005,7
CHEMBL578481,2
CHEMBL429711,4
CHEMBL4470241,2
CHEMBL4527332,2
CHEMBL4447304,2
CHEMBL4446852,2
CHEMBL4571121,2
CHEMBL4452909,2
CHEMBL4471362,2
CHEMBL1255940,1
CHEMBL1256873,3
CHEMBL294590,1
CHEMBL3104874,2
CHEMBL4438726,1
CHEMBL429023,6
CHEMBL43064,6
CHEMBL1159,3
CHEMBL1524185,7
CHEMBL481537,6
CHEMBL1200523,1
CHEMBL4639240,4
CHEMBL4637212,4
CHEMBL4640537,4
CHEMBL4641224,4
CHEMBL4640206,4
CHEMBL4636890,4
CHEMBL1256180,7
CHEMBL4283874,1
CHEMBL3291280,1
CHEMBL1398126,7
CHEMBL139835,6
CHEMBL1255663,3
CHEMBL1255756,2
CHEMBL181480,1
CHEMBL4518048,1
CHEMBL4098887,1
CHEMBL4078437,1
CHEMBL2430989,1
CHEMBL2430907,2
CHEMBL1945174,2
CHEMBL4073299,1
CHEMBL4070429,2
CHEMBL4061808,2
CHEMBL4099546,2
CHEMBL4070246,2
CHEMBL4099838,2
CHEMBL4640944,1
CHEMBL4635829,1
CHEMBL4635190,1
CHEMBL435295,1
CHEMBL1256365,1
CHEMBL1284,1
CHEMBL68738,1
CHEMBL4292918,1
CHEMBL498894,1
CHEMBL5408819,2
CHEMBL4649720,4
CHEMBL451713,2
CHEMBL3818712,2
CHEMBL1336,4
CHEMBL216579,2
CHEMBL5280222,2
CHEMBL2367871,1
CHEMBL5269881,3
CHEMBL4435310,1
CHEMBL4555968,2
CHEMBL4447018,1
CHEMBL5411755,2
CHEMBL4474628,1
CHEMBL73758,1
CHEMBL5393909,1
CHEMBL4858266,1
CHEMBL602365,1
CHEMBL3098691,1
CHEMBL3353926,1
CHEMBL2419445,2
CHEMBL399043,2
CHEMBL4592354,2
CHEMBL2430991,1
CHEMBL5192816,1
CHEMBL4562883,1
CHEMBL4560389,1
CHEMBL4577563,1
CHEMBL4584462,1
CHEMBL142884,2
CHEMBL393474,3
CHEMBL4468677,1
CHEMBL4456895,1
CHEMBL401482,1
CHEMBL3919871,2
CHEMBL5091298,1
CHEMBL5083161,1
CHEMBL205596,1
CHEMBL329687,2
CHEMBL469649,1
CHEMBL4640173,1
CHEMBL2057816,1
CHEMBL135059,1
CHEMBL330383,1
CHEMBL475131,1
CHEMBL445089,1
CHEMBL280074,4
CHEMBL1256921,7
CHEMBL517986,6
CHEMBL423192,5
CHEMBL1731099,5
CHEMBL13791,2
CHEMBL261131,4
CHEMBL67182,1
CHEMBL4089743,1
CHEMBL4919744,2
CHEMBL5422158,1
CHEMBL5431529,1
CHEMBL5271344,1
CHEMBL5003158,4
CHEMBL5422608,2
CHEMBL304784,1
CHEMBL3585412,2
CHEMBL5394073,2
CHEMBL5404868,2
CHEMBL5436793,1
CHEMBL5409500,1
CHEMBL5409165,1
CHEMBL2207915,1
CHEMBL5399291,3
CHEMBL5078298,1
CHEMBL414883,2
CHEMBL5402485,1
CHEMBL515,5
CHEMBL542448,1
CHEMBL543467,5
CHEMBL4289151,2
CHEMBL1256819,6
CHEMBL4162282,2
CHEMBL17157,7
CHEMBL423911,1
CHEMBL1255842,3
CHEMBL1200964,6
CHEMBL319111,6
CHEMBL196776,1
CHEMBL4587779,2
CHEMBL66432,1
CHEMBL77387,1
CHEMBL96926,11
CHEMBL1558,7
CHEMBL69863,7
CHEMBL56543,7
CHEMBL5421256,1
CHEMBL3765688,1
CHEMBL1256776,7
CHEMBL3634070,1
CHEMBL3634080,1
CHEMBL3634087,1
CHEMBL3634280,1
CHEMBL1609891,2
CHEMBL1275664,2
CHEMBL5178624,1
CHEMBL365916,1
CHEMBL3935784,1
CHEMBL3774555,1
CHEMBL4555011,1
CHEMBL3637930,2
CHEMBL1213751,1
CHEMBL1761206,1
CHEMBL4282756,1
CHEMBL4919608,2
CHEMBL4281519,1
CHEMBL4294283,1
CHEMBL4435569,1
CHEMBL450,1
CHEMBL4176711,1
CHEMBL4279252,1
CHEMBL3601600,1
CHEMBL3601504,1
CHEMBL2207918,1
CHEMBL2207892,1
CHEMBL2207899,1
CHEMBL3338026,2
CHEMBL5026600,3
CHEMBL3621579,1
CHEMBL4281773,1
CHEMBL4291579,1
CHEMBL4276830,1
CHEMBL4283782,1
CHEMBL4517311,1
CHEMBL289191,2
CHEMBL3628971,1
CHEMBL588619,7
CHEMBL4785364,1
CHEMBL4756059,1
CHEMBL4764477,1
CHEMBL4793735,1
CHEMBL4758351,1
CHEMBL3103258,1
CHEMBL4216428,1
CHEMBL400092,1
CHEMBL504256,2
CHEMBL299491,1
CHEMBL11608,1
CHEMBL4471549,1
CHEMBL4583753,1
CHEMBL1256784,7
CHEMBL50498,1
CHEMBL1289827,4
CHEMBL4165341,1
CHEMBL7130,2
CHEMBL44789,4
CHEMBL119096,7
CHEMBL21396,1
CHEMBL1651057,1
CHEMBL2312003,1
CHEMBL2312006,1
CHEMBL240597,1
CHEMBL84010,1
CHEMBL1928659,1
CHEMBL1928845,1
CHEMBL923,3
CHEMBL4640614,1
CHEMBL4634678,1
CHEMBL4646244,1
CHEMBL4649077,1
CHEMBL4648980,1
CHEMBL91889,1
CHEMBL4635671,1
CHEMBL67356,1
CHEMBL4646473,1
CHEMBL4435950,2
CHEMBL66998,2
CHEMBL4128068,1
CHEMBL1774613,1
CHEMBL643,1
CHEMBL2057815,1
CHEMBL2064162,1
CHEMBL493439,1
CHEMBL43128,4
CHEMBL5430578,2
CHEMBL3922098,2
CHEMBL264938,2
CHEMBL3359691,1
CHEMBL3359700,1
CHEMBL3343684,1
CHEMBL586311,1
CHEMBL524204,3
CHEMBL528507,1
CHEMBL3827380,1
CHEMBL258767,7
CHEMBL2418035,1
CHEMBL1256911,7
CHEMBL489525,1
CHEMBL423112,7
CHEMBL4554564,2
CHEMBL1256028,6
CHEMBL1255867,5
CHEMBL538104,1
CHEMBL1423,7
CHEMBL382905,1
CHEMBL1256192,7
CHEMBL5435939,2
CHEMBL5399729,1
CHEMBL1255834,6
CHEMBL5274985,2
CHEMBL5273227,2
CHEMBL480,6
CHEMBL1200710,7
CHEMBL3217039,1
CHEMBL5398487,1
CHEMBL5399942,2
CHEMBL3084891,5
CHEMBL1256757,6
CHEMBL413376,5
CHEMBL275311,1
CHEMBL1539,3
CHEMBL3099603,1
CHEMBL3416973,1
CHEMBL1201103,1
CHEMBL48217,3
CHEMBL236757,3
CHEMBL144686,3
CHEMBL197308,1
CHEMBL483254,3
CHEMBL1650667,1
CHEMBL4550522,3
CHEMBL4070737,1
CHEMBL3585404,2
CHEMBL445477,2
CHEMBL5426372,1
CHEMBL3318701,1
CHEMBL3338911,1
CHEMBL3359699,1
CHEMBL533017,1
CHEMBL3116364,1
CHEMBL3116392,1
CHEMBL3115471,2
CHEMBL3216170,1
CHEMBL351051,1
CHEMBL2441157,1
CHEMBL3104428,1
CHEMBL3127950,1
CHEMBL3585410,2
CHEMBL3581789,1
CHEMBL3343960,1
CHEMBL3404042,1
CHEMBL5438997,1
CHEMBL4852122,1
CHEMBL4853258,1
CHEMBL4089691,2
CHEMBL168777,2
CHEMBL3216983,1
CHEMBL2418024,1
CHEMBL2418032,1
CHEMBL3103563,1
CHEMBL3216167,1
CHEMBL3115465,1
CHEMBL3115457,1
CHEMBL4454298,1
CHEMBL3417367,1
CHEMBL3417364,1
CHEMBL571224,1
CHEMBL563880,1
CHEMBL524276,2
CHEMBL2418026,1
CHEMBL3633235,1
CHEMBL497294,1
CHEMBL450565,1
CHEMBL4542001,1
CHEMBL4566524,2
CHEMBL3087757,1
CHEMBL497656,1
CHEMBL525162,1
CHEMBL4515567,1
CHEMBL455191,1
CHEMBL488897,1
CHEMBL488896,1
CHEMBL454729,1
CHEMBL2407835,4
CHEMBL3108887,3
CHEMBL3603960,1
CHEMBL3604107,1
CHEMBL3604007,1
CHEMBL1852149,1
CHEMBL1851731,2
CHEMBL1199247,1
CHEMBL2442605,1
CHEMBL2403406,1
CHEMBL2407193,1
CHEMBL1484978,1
CHEMBL2381929,1
CHEMBL488578,1
CHEMBL484619,1
CHEMBL2381815,1
CHEMBL3601696,1
CHEMBL3601842,2
CHEMBL3601856,2
CHEMBL3601834,1
CHEMBL4483788,1
CHEMBL4061210,1
CHEMBL2229596,1
CHEMBL3810102,1
CHEMBL3604962,2
CHEMBL3604963,2
CHEMBL1256959,5
CHEMBL3589934,1
CHEMBL2391950,1
CHEMBL394171,5
CHEMBL103379,1
CHEMBL1257086,1
CHEMBL3581488,2
CHEMBL2391942,1
CHEMBL2391964,1
CHEMBL2391956,1
CHEMBL550121,1
CHEMBL552015,1
CHEMBL416230,3
CHEMBL4473938,1
CHEMBL4463020,1
CHEMBL4856841,1
CHEMBL443677,1
CHEMBL2408803,2
CHEMBL4635156,1
CHEMBL4852040,1
CHEMBL4635417,1
CHEMBL4576672,1
CHEMBL4567098,1
CHEMBL4536478,1
CHEMBL28,7
CHEMBL218097,2
CHEMBL224543,1
CHEMBL4283980,2
CHEMBL1255866,6
CHEMBL1257039,7
CHEMBL4632400,1
CHEMBL28079,4
CHEMBL1613539,7
CHEMBL4634737,1
CHEMBL78257,7
CHEMBL4645860,1
CHEMBL289277,3
CHEMBL333121,4
CHEMBL4163029,1
CHEMBL585793,1
CHEMBL4555678,1
CHEMBL4169757,1
CHEMBL1162155,1
CHEMBL259591,1
CHEMBL4440450,2
CHEMBL4583978,1
CHEMBL4591372,1
CHEMBL4563638,1
CHEMBL29292,7
CHEMBL4643279,2
CHEMBL4642041,1
CHEMBL41631,2
CHEMBL4455223,2
CHEMBL4518817,2
CHEMBL4525064,2
CHEMBL88673,1
CHEMBL479457,1
CHEMBL1256849,1
CHEMBL4846026,1
CHEMBL4933046,4
CHEMBL4943449,3
CHEMBL4954551,4
CHEMBL4890797,4
CHEMBL4955527,4
CHEMBL4996121,5
CHEMBL4970975,2
CHEMBL5011058,3
CHEMBL4856317,1
CHEMBL508185,1
CHEMBL4872351,1
CHEMBL4965968,3
CHEMBL5027096,3
CHEMBL4909857,3
CHEMBL5013072,4
CHEMBL4958436,3
CHEMBL5027006,3
CHEMBL4921765,4
CHEMBL1618874,3
CHEMBL4900944,3
CHEMBL4979552,5
CHEMBL4940671,4
CHEMBL1616375,3
CHEMBL87110,2
CHEMBL5075086,2
CHEMBL251077,1
CHEMBL3215927,1
CHEMBL2418029,1
CHEMBL2418020,1
CHEMBL443430,1
CHEMBL4644361,4
CHEMBL2312165,1
CHEMBL2441923,2
CHEMBL1807203,1
CHEMBL4459223,1
CHEMBL4927188,2
CHEMBL5409103,1
CHEMBL5398205,1
CHEMBL4914444,4
CHEMBL4955825,5
CHEMBL5027205,5
CHEMBL1773680,1
CHEMBL3908366,1
CHEMBL2312005,1
CHEMBL3260664,1
CHEMBL4647834,1
CHEMBL4632975,1
CHEMBL5090521,1
CHEMBL4636742,2
CHEMBL5412729,1
CHEMBL5409138,1
CHEMBL4873978,1
CHEMBL4854563,1
CHEMBL4858540,1
CHEMBL3124981,2
CHEMBL2377294,1
CHEMBL4647043,4
CHEMBL2431495,1
CHEMBL4646723,1
CHEMBL4445554,1
CHEMBL4579067,2
CHEMBL2334380,1
CHEMBL381399,1
CHEMBL1287849,1
CHEMBL1813070,1
CHEMBL4518109,1
CHEMBL4286765,1
CHEMBL58025,1
CHEMBL4742048,1
CHEMBL4758165,1
CHEMBL5398826,2
CHEMBL5409289,2
CHEMBL5402132,1
CHEMBL5417973,1
CHEMBL5397896,1
CHEMBL192627,1
CHEMBL5437288,1
CHEMBL1733474,1
CHEMBL4649167,1
CHEMBL4634864,1
CHEMBL5313534,6
CHEMBL3793563,1
CHEMBL5416547,1
CHEMBL2430913,1
CHEMBL499739,1
CHEMBL4878472,1
CHEMBL4875302,2
CHEMBL428496,5
CHEMBL101168,6
CHEMBL13470,7
CHEMBL13828,7
CHEMBL9352,1
CHEMBL467981,2
CHEMBL1213666,1
CHEMBL15571,1
CHEMBL4639249,4
CHEMBL5410898,2
CHEMBL2398508,1
CHEMBL3216815,1
CHEMBL3216356,1
CHEMBL1256792,3
CHEMBL5434989,1
CHEMBL4471898,1
CHEMBL4593437,1
CHEMBL4582536,1
CHEMBL126486,2
CHEMBL338227,2
CHEMBL4284447,3
CHEMBL2203510,1
CHEMBL2203509,1
CHEMBL2203507,1
CHEMBL1669220,1
CHEMBL4215216,2
CHEMBL4126568,1
CHEMBL5184874,2
CHEMBL2408948,2
CHEMBL4168113,1
CHEMBL1711,2
CHEMBL2058100,2
CHEMBL5219351,2
CHEMBL2089231,2
CHEMBL2089235,2
CHEMBL4444780,2
CHEMBL1883437,1
CHEMBL4469152,1
CHEMBL3409895,1
CHEMBL4462663,1
CHEMBL5219192,2
CHEMBL4564866,1
CHEMBL4521120,1
CHEMBL4453508,1
CHEMBL4567328,1
CHEMBL3260660,1
CHEMBL3260663,1
CHEMBL4555634,1
CHEMBL4290298,2
CHEMBL4276912,1
CHEMBL3098695,1
CHEMBL4463598,1
CHEMBL4585813,1
CHEMBL4452018,2
CHEMBL4577286,2
CHEMBL4292637,3
CHEMBL4472784,2
CHEMBL2316645,1
CHEMBL2316643,1
CHEMBL2316642,1
CHEMBL2316639,1
CHEMBL2316657,1
CHEMBL2316655,1
CHEMBL4278342,1
CHEMBL1209890,1
CHEMBL5287802,1
CHEMBL5284518,1
CHEMBL5284329,2
CHEMBL5274192,1
CHEMBL3814964,1
CHEMBL3814935,1
CHEMBL3814278,1
CHEMBL3813838,1
CHEMBL3338907,1
CHEMBL4637267,1
CHEMBL4642873,1
CHEMBL4459624,2
CHEMBL4463829,1
CHEMBL3759184,2
CHEMBL3759341,2
CHEMBL4472851,1
CHEMBL4437261,1
CHEMBL4519750,1
CHEMBL4542374,1
CHEMBL3234048,2
CHEMBL4454984,1
CHEMBL1269039,2
CHEMBL2368398,1
CHEMBL3116367,1
CHEMBL3116366,1
CHEMBL5185034,1
CHEMBL5201784,1
CHEMBL5286764,1
CHEMBL5270185,1
CHEMBL5405050,4
CHEMBL532497,2
CHEMBL5274818,2
CHEMBL1189234,2
CHEMBL3758840,3
CHEMBL211313,2
CHEMBL2435436,1
CHEMBL2435419,1
CHEMBL3814548,2
CHEMBL2441919,2
CHEMBL5171206,1
CHEMBL5195659,1
CHEMBL5206223,1
CHEMBL2442612,1
CHEMBL4067099,1
CHEMBL4981282,4
CHEMBL5169459,1
CHEMBL5179365,3
CHEMBL5178490,1
CHEMBL1301756,1
CHEMBL1317916,1
CHEMBL5406445,1
CHEMBL5436946,1
CHEMBL5201370,1
CHEMBL5206690,1
CHEMBL5308899,4
CHEMBL5182643,2
CHEMBL3337954,1
CHEMBL4094002,1
CHEMBL4521665,3
CHEMBL4465825,1
CHEMBL4589392,2
CHEMBL5195391,1
CHEMBL5184369,1
CHEMBL4532597,2
CHEMBL4126626,1
CHEMBL4756391,1
CHEMBL5403581,1
CHEMBL5012817,3
CHEMBL4938751,3
CHEMBL55810,1
CHEMBL5414631,2
CHEMBL486985,2
CHEMBL5416602,2
CHEMBL5181845,1
CHEMBL5436114,1
CHEMBL4533198,1
CHEMBL4443005,1
CHEMBL4761116,1
CHEMBL4765089,1
CHEMBL4749922,1
CHEMBL4569739,1
CHEMBL4442584,1
CHEMBL4800676,1
CHEMBL4537343,1
CHEMBL4439319,1
CHEMBL4438736,1
CHEMBL4476145,1
CHEMBL4746422,1
CHEMBL4102692,1
CHEMBL4964507,4
CHEMBL5018385,4
CHEMBL4848859,1
CHEMBL4104673,1
CHEMBL4849109,1
CHEMBL4866832,1
CHEMBL4852828,1
CHEMBL4877660,1
CHEMBL4877529,1
CHEMBL4854967,1
CHEMBL4858878,1
CHEMBL5026706,3
CHEMBL4579272,1
CHEMBL261691,1
CHEMBL4871069,1
CHEMBL4846594,1
CHEMBL4850316,1
CHEMBL4872525,1
CHEMBL4878292,2
CHEMBL4448380,2
CHEMBL4937636,4
CHEMBL3632752,1
CHEMBL3601451,1
CHEMBL2430915,1
CHEMBL5093343,2
CHEMBL3628852,1
CHEMBL3589003,1
CHEMBL4166452,2
CHEMBL5201659,1
CHEMBL2414902,1
CHEMBL1257967,2
CHEMBL1822318,2
CHEMBL598533,2
CHEMBL601724,1
CHEMBL464355,1
CHEMBL4550497,1
CHEMBL3956344,2
CHEMBL455170,1
CHEMBL572077,2
CHEMBL5429182,2
CHEMBL5394532,4
CHEMBL308767,1
CHEMBL75389,1
CHEMBL447553,2
CHEMBL4126392,1
CHEMBL457049,1
CHEMBL256797,1
CHEMBL5430891,2
CHEMBL2409056,1
CHEMBL520530,3
CHEMBL5408264,2
CHEMBL5434194,2
CHEMBL1521758,1
CHEMBL5310690,3
CHEMBL5312405,4
CHEMBL5311766,3
CHEMBL5267570,1
CHEMBL3215935,1
CHEMBL3217037,1
CHEMBL3217241,1
CHEMBL3215925,1
CHEMBL2398506,1
CHEMBL2398505,1
CHEMBL3216348,1
CHEMBL3215694,1
CHEMBL5271991,1
CHEMBL3215705,1
CHEMBL5310754,3
CHEMBL2391089,2
CHEMBL496321,1
CHEMBL423698,2
CHEMBL4648910,1
CHEMBL5409606,2
CHEMBL5419116,2
CHEMBL4635723,4
CHEMBL5402006,2
CHEMBL5429623,2
CHEMBL5431954,2
CHEMBL5419255,2
CHEMBL5427367,1
CHEMBL5310656,4
CHEMBL106408,2
CHEMBL5273497,2
CHEMBL3133768,4
CHEMBL5435269,2
CHEMBL5403858,2
CHEMBL578061,1
CHEMBL278315,7
CHEMBL5402173,1
CHEMBL5418909,1
CHEMBL2017315,1
CHEMBL2017317,1
CHEMBL2017321,1
CHEMBL2017469,1
CHEMBL2017481,1
CHEMBL2017487,1
CHEMBL1097236,1
CHEMBL4859115,2
CHEMBL518262,1
CHEMBL430060,3
CHEMBL56073,1
CHEMBL3819014,1
CHEMBL1093451,1
CHEMBL1088811,1
CHEMBL5402542,1
CHEMBL2088685,1
CHEMBL4458103,1
CHEMBL1090038,1
CHEMBL1090281,1
CHEMBL4569377,1
CHEMBL4790374,1
CHEMBL4851749,1
CHEMBL5406078,1
CHEMBL4856116,1
CHEMBL3827798,2
CHEMBL5401464,1
CHEMBL5403877,1
CHEMBL2203516,1
CHEMBL4283416,2
CHEMBL1619097,3
CHEMBL4983734,3
CHEMBL4904172,3
CHEMBL4997409,4
CHEMBL4950217,2
CHEMBL4888713,2
CHEMBL4957824,2
CHEMBL5007440,2
CHEMBL5439796,1
CHEMBL3216537,1
CHEMBL1813268,1
CHEMBL2057810,1
CHEMBL1807210,1
CHEMBL5400726,1
CHEMBL5397929,1
CHEMBL4462089,1
CHEMBL5395525,1
CHEMBL5415491,1
CHEMBL5395561,2
CHEMBL5400091,2
CHEMBL219271,2
CHEMBL4537881,1
CHEMBL4521877,1
CHEMBL5194326,4
CHEMBL5186818,2
CHEMBL5439358,1
CHEMBL3884111,2
CHEMBL3883626,1
CHEMBL4159624,1
CHEMBL4172694,1
CHEMBL5429926,1
CHEMBL5410047,1
CHEMBL269277,3
CHEMBL546204,1
CHEMBL3799944,1
CHEMBL4062813,1
CHEMBL4074246,2
CHEMBL4740256,1
CHEMBL1330352,1
CHEMBL2236207,2
CHEMBL4920334,3
CHEMBL5024141,3
CHEMBL5271363,3
CHEMBL5403746,2
CHEMBL5401056,1
CHEMBL4208533,2
CHEMBL3314965,1
CHEMBL2153490,1
CHEMBL3338005,1
CHEMBL3338024,1
CHEMBL3109559,1
CHEMBL2437288,1
CHEMBL2435774,1
CHEMBL4562998,1
CHEMBL3238539,1
CHEMBL4641520,2
CHEMBL3133774,6
CHEMBL3827282,1
CHEMBL4890158,3
CHEMBL4975421,2
CHEMBL5008263,2
CHEMBL4898173,2
CHEMBL4995739,3
CHEMBL5013188,4
CHEMBL4869115,1
CHEMBL4967611,3
CHEMBL4944437,2
CHEMBL5005658,3
CHEMBL374107,2
CHEMBL1689608,1
CHEMBL2374211,1
CHEMBL4527558,1
CHEMBL2333006,2
CHEMBL3799049,1
CHEMBL3797847,1
CHEMBL3799772,1
CHEMBL3797306,1
CHEMBL3797643,1
CHEMBL3799588,1
CHEMBL3797970,1
CHEMBL3797730,1
CHEMBL3799717,1
CHEMBL3797697,1
CHEMBL4858386,1
CHEMBL4855977,1
CHEMBL1641672,2
CHEMBL93655,6
CHEMBL68534,7
CHEMBL5201902,1
CHEMBL5181218,1
CHEMBL2203522,1
CHEMBL576034,1
CHEMBL7973,1
CHEMBL3116375,1
CHEMBL3359696,1
CHEMBL2169987,1
CHEMBL3290638,1
CHEMBL63479,1
CHEMBL359994,1
CHEMBL267936,1
CHEMBL305419,3
CHEMBL1172333,1
CHEMBL4872463,1
CHEMBL1223945,1
CHEMBL1214169,1
CHEMBL1214453,1
CHEMBL1214464,1
CHEMBL1214518,1
CHEMBL1215382,1
CHEMBL416552,1
CHEMBL290766,1
CHEMBL589509,1
CHEMBL4443390,2
CHEMBL582570,1
CHEMBL603826,1
CHEMBL3216920,1
CHEMBL3215593,1
CHEMBL565415,1
CHEMBL388978,2
CHEMBL44,1
CHEMBL3798326,1
CHEMBL3797278,1
CHEMBL457149,1
CHEMBL3814914,1
CHEMBL3814637,1
CHEMBL4580780,2
CHEMBL478723,1
CHEMBL3637888,1
CHEMBL3780795,1
CHEMBL3780246,1
CHEMBL3781576,1
CHEMBL3781195,1
CHEMBL563206,1
CHEMBL3605028,2
CHEMBL3814777,1
CHEMBL3814029,1
CHEMBL3814971,1
CHEMBL3577234,1
CHEMBL3581788,1
CHEMBL4467658,1
CHEMBL4534181,1
CHEMBL594331,1
CHEMBL594374,1
CHEMBL595021,1
CHEMBL4466828,1
CHEMBL4560791,1
CHEMBL4547758,1
CHEMBL3785802,1
CHEMBL514677,1
CHEMBL307765,1
CHEMBL3127945,1
CHEMBL463937,1
CHEMBL458028,1
CHEMBL4446041,1
CHEMBL4280840,2
CHEMBL4063658,2
CHEMBL4750566,1
CHEMBL4789606,1
CHEMBL4434756,2
CHEMBL4545990,2
CHEMBL3108888,1
