Scaffold,count
C1=CC(=Cc2ccc(-c3cc4ccccc4[nH]3)[nH]2)N=C1,2
O=C(NCCCN(CCCCN(CCCNC(=O)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3)C(=O)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3)C(=O)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,2
O=C(Cc1ccccc1)NCCCNc1ccnc2ccccc12,2
O=C(CC(NC(=O)c1ccccc1)c1ccccc1)NCc1cn(-c2cccc(Nc3ccnc4ccccc34)c2)nn1,2
O=C(CN1CCNCC1)NC1CC2(N3CCCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2,2
O=C1CC23CC(=O)C(CC2C(c2ccoc2)O1)C1CCCCC1O3,2
c1ccc2c(CNCCCN3CCN(CCCNc4ccnc5ccccc45)CC3)ccnc2c1,2
N=C(Nc1ccc(-c2ccc(-c3ccc(NC(=N)c4cccs4)cc3)o2)cc1)c1cccs1,2
O=C(CCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12)NC12CC3CC(CC(C3)C1)C2,2
O=C(Nc1c[nH]c(C(=O)Nc2nc(C(=O)NCCN3CCOCC3)cs2)c1)c1ccc(C=Cc2ccc3ccccc3n2)cc1,2
O=C1OC(CN2CCN(c3ccccc3)CC2)CN1CCCCNc1ccnc2ccccc12,2
c1ccc(Nc2ccsc2)cc1,2
O=C1C=CC2(C=C1)CC(=O)N2Cc1ccccc1,2
c1ccc(C2OOC(c3ccc(CNc4cccnc4)cc3)OO2)cc1,2
O=C(c1ccc(C2OOC(c3ccccc3)OO2)cc1)N1CCN(c2ccccc2)CC1,2
c1ccc2c(c1)nc1cccc(N3CCNCC3)n12,2
O=C1C=CC(=O)C2=C1COc1ccccc12,2
C=C1CCC(c2cccc3ccccc23)C(=O)O1,2
S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1,2
O=c1c2ccc(NC3=NCCN3)cc2[nH]c2ccc(NC3=NCCN3)cc12,2
c1csc(-c2cnc3sc(NCC4CCOCC4)nn23)c1,2
c1ccc(CCC[n+]2ccc3c(c2)[nH]c2ccccc23)cc1,2
c1ccc(CN(CCCNCCCNc2ccnc3ccccc23)Cc2ccccc2)cc1,2
c1ccc(N2CCN(CCCc3ccc4ccccc4c3)CC2)cc1,2
c1ccc2c(NCCn3cnc4c(N5CCCCCC5)ncnc43)ccnc2c1,2
C1=C(c2ccccc2)CC2(c3ccccc3)OOC3(CCCC3)OC12,2
c1ccc2c(NCCCCCNCCC3CC4CCCC5CCC6OOC54C(O3)O6)ccnc2c1,2
c1ccc2c(NCCNCCC3CC4CCCC5CCC6OOC54C(O3)O6)ccnc2c1,2
O=S(=O)(c1ccccc1)N1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,2
O=C(Nc1c[nH]c(C(=O)Nc2nccs2)c1)c1cc2ccccc2cn1,2
O=C1C=CCC2CCC3CCCCC3C12,2
O=C(CCc1ccccc1)NC(Cc1ccccc1)C(=O)NCC(=O)C1CO1,2
O=C(CCCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12)NC1C2CC3CC(C2)CC1C3,2
c1ccc2c(-n3cc(CN4CCCCC4)nn3)ccnc2c1,2
O=C(CNC(=O)c1ccccc1)Nc1ccccc1,2
c1ccc2c(Nc3ccc4oc(NCCN5CCOCC5)nc4c3)ccnc2c1,2
O=C1C(N2CCN(c3ccccc3)CC2)=CC(=O)c2ncccc21,2
O=C1CC(=O)C2CCCC1C2=O,2
c1ccc2c(N3CCN(C4CCC5(CC4)OOC4(O5)C5CC6CC(C5)CC4C6)CC3)c3ccccc3nc2c1,2
O=C1c2ccccc2C(=O)c2c1n(C1CC1)c[n+]2C1CC1,2
c1cc(CN2CCN(c3nccs3)CC2)cc(Nc2ccnc3ccccc23)c1,2
O=C(Cc1ccccc1)NCCCC(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1,2
O=C(OCc1ccc(C2CCNCC2OCc2ccc3ccccc3c2)cc1)c1ccccc1,2
O=C(NCCCCCCNc1ccnc2ccccc12)C(=O)NC1C(=O)N(c2ccccc2)C1C=Cc1ccccc1,2
O=C1CC(OC2CCCCO2)C=CCCC=CCCC=CC=CCCO1,2
O=C(CNC(=O)CNC(=O)OCc1ccccc1)NCCc1ccccc1,2
O=C(c1ccc2c(c1)OCO2)N1CCn2c1nc1ccccc12,2
O=C(Nc1cccc2c1[nH]c1c(C3=CC4CCC=CCCCCN5CCC3C3(CC6C=CCCCCN6C43)C5)nccc12)C1CCCCC1,2
C1=Cc2cc3c(cc2OC1)OCC1c2ccccc2OC31,2
O=c1[nH]ccc2cc3c(cc12)-c1cc2c(=O)c4ccccc4oc2cc1CC3,2
O=C(Nc1ccccc1)Nc1ccccc1N1CCCN(Cc2ccccc2)C1=O,2
c1ccc(Oc2cccc(CNCCCN3CCN(CCCNc4ccnc5ccccc45)CC3)c2)cc1,2
O=C(OCCNC12OC3C4C5CC(C6C5C3C61)C42)c1ccccc1,2
c1cc(CNc2nccc(N3CCOCC3)n2)cc(Nc2ccnc3ccccc23)c1,2
O=C1CCCc2ncccc2C(=O)OCC2OC34CC(CC(OC(=O)c5ccccc5)C3CCC2C4OC(=O)c2ccccc2)O1,2
c1cc(C2=NCCN2)ccc1OCCCCOc1ccc(C2=NCCN2)cc1,2
O=c1[nH]cnc2c1ccn2C(COCCP(=O)(NCCc1ccccc1)NCCc1ccccc1)COCCP(=O)(NCCc1ccccc1)NCCc1ccccc1,2
O=C(CN(CCNc1ccnc2ccccc12)C(=O)c1cnccn1)NC1CCCCC1,2
c1ccc2c(NCCCCCCNc3ccnc(N4CCNCC4)n3)ccnc2c1,2
c1csc(CN(CCCNc2ccnc3ccccc23)c2ccnc(N3CCCC3)n2)c1,2
c1ccc(CN(CCNc2ccnc3ccccc23)c2nccc(N3CCCC3)n2)nc1,2
O=C(c1ccc(Nc2nccc(NCCCCCCNc3ccnc4ccccc34)n2)cc1)N1CCOCC1,2
O=C(CC1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3)NC1CC(n2ccc(=O)[nH]c2=O)OC1CO[SiH](c1ccccc1)c1ccccc1,2
O=C(CCCCCCC(=O)NCCCCNc1cccc2cccnc12)NCCCCNc1cccc2cccnc12,2
O=C(c1ccnc(Nc2cc3[nH]c(-c4ccccc4)nc3cn2)c1)N1CCN2CCCC2C1,2
C1CCN(C2CCN(C3CCC4(CC3)OOC3(OO4)C4CC5CC(C4)CC3C5)CC2)CC1,2
O=C1C=C(c2ccc(OCCCCCCCCCC[P+](c3ccccc3)(c3ccccc3)c3ccccc3)cc2)C(=O)c2ccccc21,2
c1cnc(N2CCC3(CN(CC4CCCC4)C3)C2)nc1,2
c1cnc(N2CCC3(CN(Cc4n[nH]c5ccccc45)C3)C2)nc1,2
c1ccc2c(NCCCCCCNc3ccnc(N4CCCCC4)n3)ccnc2c1,2
c1ccc2c(C[n+]3ccc4c(c3)[nH]c3ccccc34)cccc2c1,2
c1ccc2c(c1)c(N1CCCCCC1)cc[n+]2Cc1ccc(OCCOc2ccc(C[n+]3ccc(N4CCCCCC4)c4ccccc43)cc2)cc1,2
c1ccc(Oc2ccc(-c3ccccc3)cn2)cc1,2
c1ccc(-c2cncc(-c3ccc(N4CCOCC4)cc3)c2)cc1,2
O=C1C=CC2CCC3C4CCC(OC5CC(OC6CCCCO6)CCO5)CC4CCC3C12,2
O=C(OC(c1ccccc1)c1ccccc1)C1CSC2N1C(=O)C21CC=CC1C(=O)c1ccccc1,2
c1ccc2c(N3CCN(c4ccnc(NC5CCCCC5)n4)CC3)ccnc2c1,2
c1ccc(-c2nc3c(N4CCC(CN5CCNCC5)CC4)cccc3[nH]2)cc1,2
O=c1ccn(C=Cc2ccccn2)c2ccccc12,2
O=S(=O)(c1c[nH]cn1)N(Cc1ccccc1)C1Cc2ccccc2N(Cc2cnc[nH]2)C1,2
O=C1OC2CC3CCCCC3C3Cc4occc4C1C23,2
c1cc2cc(c1)Oc1ccc3c(c1)C(=NCC3)Cc1ccc(cc1)Oc1c3c(cc4c1C(C2)NCC4)OCO3,2
O=C(C=Cc1ccc(OCc2ccccc2)cc1)NCC(=O)Nc1cccc2cccnc12,2
C1=C2CC3CCC(C3)C2OOC12CCN(c1ccnc3ccccc13)CC2,2
c1cc(CNc2ccnc(N3CCCC3)n2)cc(Nc2ccnc3ccccc23)c1,2
O=C1C=C2CC3COC4=CC(=O)C5(CCC6CCCCC67CC25C43O7)C1,2
c1ccc(OCCCCCCCCCCC[n+]2ccsc2)cc1,2
O=C1C=C(OCc2cn(C3CCNCC3)nn2)C(=O)c2ccccc21,2
c1ccc(-c2cc(-c3ccccc3)c3ccccc3n2)cc1,2
c1ccc(CN(CCNc2ccnc3ccccc23)c2ccnc(N3CCCCC3)n2)nc1,2
O=c1c2cc(NC3=NCCN3)ccc2[nH]c2ccc(NC3=NCCN3)cc12,2
O=C(NCCCNCCCCCCNCCCNC(=O)NCc1ccccc1)NCc1ccccc1,2
c1cc(CNc2nccc(N3CCSCC3)n2)cc(Nc2ccnc3ccccc23)c1,2
C(=Cc1n[nH]c2ccccc12)c1ccc2ccccc2n1,2
c1ccc(-c2nc3n(c2NC2CCCCC2)CCNC3)cc1,2
O=C1CCCCCN1,2
S=C(NN=Cc1ccco1)NC1CCCCC1,2
c1ccc2[nH+]cc[nH+]c2c1,2
C=C1CCOC1=O,2
O=C(CCc1ccccc1)NCC(=O)NCC=CC(=O)N1C(=O)C=CC1Cc1c[nH]c2ccccc12,2
c1ccc(N2CCN(c3ccnc(NCc4cccc(Nc5ccnc6ccccc56)c4)n3)CC2)cc1,2
O=C(CCn1c2ccccc2c2ccncc21)NCCNc1ccnc2ccccc12,2
c1ccc2c(NCCCCCCN=C3C4CC5CC(C4)CC3C5)ccnc2c1,2
O=C(C=Cc1cccnc1)c1cnc2ccccc2c1,2
O=C(Nc1cccnc1)c1ccccc1,2
O=C1c2ccccc2C(=O)N1Cc1nc2ccccc2n1Cc1cn(Cc2ccccc2)nn1,2
c1ccc2c(NCCCn3cnc4c(N5CCCCCC5)ncnc43)ccnc2c1,2
c1ccc2c(C(NCCNc3ccnc4ccccc34)c3nnn[nH]3)cccc2c1,2
C1COCOC1,2
O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccco1,2
c1ccc(N2CCCN(c3ccnc4ccccc34)CC2)cc1,2
O=c1[nH]cnc2c1ccn2CC(COCCP(=O)(NCCc1ccccc1)NCCc1ccccc1)COCCP(=O)(NCCc1ccccc1)NCCc1ccccc1,2
O=C(NCCNc1ccnc2ccccc12)NN=Cc1cccc(CN2CCNCC2)c1,2
c1cnc(N2CCC3(CN(Cc4c[nH]c5cnccc45)C3)C2)nc1,2
O=C(c1cn(CCNc2ccnc3ccccc23)nn1)C1CCCCO1,2
O=C1c2cccc3cccc(c23)C(=O)N1CCCCCCCCNc1ccnc2ccccc12,2
c1ccc(-c2cc(NCCCNc3ccnc4ccccc34)ncn2)cc1,2
O=C(c1ccc(-c2cnc3ccc(-c4ccccc4)nn23)cc1)N1CCCC1,2
c1cc(CNc2ccnc(N3CCCCC3)n2)cc(Nc2ccnc3ccccc23)c1,2
O=S(=O)(C1=C(c2ccccc2)OC(c2ccccc2)(c2ccccc2)C1)c1ccccc1,2
c1ccc(-c2ccn3c(c2)nc2cnccc23)cc1,2
C1=C(c2ccc3ccccc3c2)C2CCN1CC2,2
O=C(NCCc1ccccc1)c1cnc(Oc2ccc3c(c2)BOC3)cn1,2
c1cc(C2CCC3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCCCN1CC[SH+]CC1,2
O=C(c1ccc(Nc2nccc(NCCNc3ccnc4ccccc34)n2)cc1)N1CCCC1,2
c1cc(C2CCC3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCCC1CC[SH+]CC1,2
O=C(c1ccc(C2CCC3(CC2)OOC2(OO3)C3CC4CC(C3)CC2C4)cc1)N1CCNCC1,2
C1C2CC3CC1CC(C2)C31OOC2(CCC(Nc3nnn[nH]3)CC2)OO1,2
O=C1C2=C(OCCC2)C(=O)c2ccccc21,2
O=C(Cc1ccccc1)N(CCCN1CCNCC1)Nc1ccncn1,2
C(#CC1CN2CCC1CC2)c1cccnc1,2
c1ccc(CNCCCNc2ccnc3ccccc23)nc1,2
c1ccc2c3c[nH]ccc-3nc2c1,2
O=C1CSC(Nc2ccccc2)=C1C(=O)OCC1CC1,2
c1cc(C2CC2)cc(Nc2nc3cnc(N4CCNCC4)cc3[nH]2)n1,2
c1ccc2c(NCCCNc3nccc(N4CCCC4)n3)ccnc2c1,2
O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)N1CC[NH+](Cc2ccccc2)CC1,2
c1cc(C[n+]2ccc3c(c2)[nH]c2ccccc23)cc(C[n+]2ccc3c(c2)[nH]c2ccccc23)c1,2
c1ccc(Nc2nc3ccc(C4CCNC4)cc3[nH]2)nc1,2
c1cnc(NCCCCNc2cccc3cccnc23)nc1,2
O=C1C=CCCC1,2
c1cnc(N2CCC3(CCN(Cc4ccc5ccccc5c4)C3)CC2)nc1,2
O=C(OC1CCC2CC=CCCCCC=CCC21)c1ccccc1,2
O=C1c2ccccc2-c2ccccc21,2
O=C(NCc1ccccn1)c1sc(-c2ccccc2)nc1-c1ccccc1,2
O=C1C=C2CCC3C4CCC(=O)C4CCC3C2CC1,2
O=C(c1ccccc1)c1ccccc1NC(=O)C(c1ccccc1)N1CCCCC1,2
O=C(C=Cc1ccccc1)c1ccc(NS(=O)(=O)c2ccccc2)cc1,2
c1ccc2c(NCCCCCCCCNc3ccncn3)ccnc2c1,2
c1ccc2c(NCCn3ccnn3)ccnc2c1,2
O=C(CC1CCC=CCO1)CC1CCc2ccccc2O1,2
O=C(CNC(=O)C1=CN2CCOC3=C(N4CCNCC4)C=CC(C1=O)C32)OC(c1cccc2ccccc12)C1CC2CCC1CC2,2
O=C(Nc1ccccc1)OC(Cn1ccnc1)c1ccccc1,2
c1ccc(Nc2nc(NCCCNc3ccnc4ccccc34)nc(Nc3ccccc3)n2)cc1,2
C=C(c1ccccc1OCc1ccccc1)C1COCOO1,2
c1ccc(Nc2ncnc(NCCNc3cnc4ccccc4c3)n2)cc1,2
O=C1C=C(Nc2ccc3cc4ccccc4cc3c2)SC1,2
c1cc(NCCCCCCCCNc2ccnc3ncnn23)n2ncnc2n1,2
O=C1C=C(C(Nc2ccccc2)c2ccccc2)C(=O)c2ccccc21,2
O=c1c2ccc(NC3=NCCN3)cc2[nH]c2cc(NC3=NCCN3)ccc12,2
O=C(COc1ccccc1)NCCCCNc1ccnc2ccccc12,2
O=C(COc1ccc(C=CC(=O)c2ccccc2)cc1)NCCNc1ccnc2ccccc12,2
O=S(=O)(NCCNCCCCCCNc1ccnc2ccccc12)c1cccc2ccccc12,2
O=c1cc[nH]c2nc(N3CCNCC3)ccc12,2
O=S(=O)(NCCNCCNc1ccnc2ccccc12)c1cccc2cccnc12,2
C1CCCC1,2
O=C(Nc1c[nH]c(C(=O)Nc2c[nH]c(C(=O)NCCN3CCOCC3)c2)c1)c1ccc(C=Cc2ccncc2)cc1,2
O=S(=O)(NCCCNc1ccnc2ccccc12)c1cccc2ccccc12,2
N=C(Nc1c[nH]c(C(=O)Nc2c[nH]c(C(=O)Nc3nc(C(=O)NCCN4CCOCC4)cs3)c2)c1)c1ccccn1,2
O=S(=O)(NCCCNc1ccnc2ccccc12)c1cccc2cccnc12,2
c1ccc(Nc2ncnc3sccc23)cc1,2
O=C(CCCNc1ccnc2ccccc12)NNC(=O)C1Cc2c([nH]c3ccccc23)CN1,2
c1coc(-c2ncnc3ccccc23)c1,2
c1ccc(C2CC3(N4CCCC4)CNCC2C(c2ccccc2)C3)cc1,2
C(=CC1(c2ccccc2)OOC2CC1CCC2OCc1ccccc1)c1ccccc1,2
c1cc(CN2CCCC2)cc(C2CCC3(CC2)OOC2(OO3)C3CC4CC(C3)CC2C4)c1,2
C=C1CCC=CCCC2C(=C)C(=O)CC2CC1,2
C1CCC2(C1)OCCOO2,2
c1ccc(-c2nccc3cc4c(cc23)OCO4)cc1,2
c1cnc(N2CCNCC2)nc1,2
c1ccc(C2CC3(N4CCNCC4)CCNC2C(c2ccccc2)C3)cc1,2
O=C(CCc1ccccc1)NCCc1c[nH]c2ccccc12,2
c1ccc2c(NCCN3CCN(CCOC4CC5CCCC6CCC7OOC65C(O4)O7)CC3)c3ccccc3nc2c1,2
O=S(=O)(CCN1CCCC1)c1cccc(-c2ccc3nccc(-c4ccncc4)c3n2)c1,2
O=C1C(=Cc2ccco2)SC(=S)N1CCCCNc1ccnc2ccccc12,2
O=C1c2ccccc2C(=O)C2OC12,2
C1=CC2C=CC3CC4CC(C1)C2C34,2
c1ccc2c(NCCN(Cc3ccc4c(c3)OCO4)c3ccnc(N4CCCCC4)n3)ccnc2c1,2
O=C(CCc1c[nH]c2ccccc12)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCSSCCNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)CCc1c[nH]c2ccccc12,2
O=C1CSCN1CCNc1ccnc2ccccc12,2
c1ccc(CC(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)Nc2ccnc3ccccc23)cc1,2
c1cc(C2CCC3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1CN1CCOCC1,2
c1ccc2c(N3CCNCC3)c3c(nc2c1)[nH]c1ccccc13,2
O=c1cc(-c2ccc(Cc3cccnc3)cc2)[nH]c2ccccc12,2
c1ccc(Nc2nc(NCCNCCOC3CC4CCCC5CCC6OOC54C(O3)O6)nc(N3CCOCC3)n2)cc1,2
O=C1CC(OC2CCCCO2)CC(OC2CC(NCCCNc3ccnc4ccccc34)CCO2)CCCCNCCCCO1,2
c1ccc(-c2ccnc(NCCCCCCCCCCNc3ccnc4ccccc34)n2)cc1,2
c1ccc(CCN2CCC3(N4CCCCC4)CC(c4ccccc4)C2C(c2ccccc2)C3)cc1,2
O=S(=O)(NCCCNc1nc2ccccc2c2[nH]c3ccccc3c12)c1ccccc1,2
O=C(Nc1cccc2ccccc12)C1CC2CCC1O2,2
C=C1CN2CCC3c4ccccc4NC3C2CC1CC1=NCCc2c1[nH]c1ccccc21,2
O=C(c1ccc(Nc2nccc(NCCNc3ccnc4ccccc34)n2)cc1)N1CCSCC1,2
O=C(c1ccc(Nc2ccnc(NCCCCNc3ccnc4ccccc34)n2)cc1)N1CCCC1,2
c1ccc2c(CNCCNc3ccnc4ccccc34)c3ccccc3cc2c1,2
O=C1C=C(c2cnc3ccccc3c2)C(=O)c2ccccc21,2
O=C(C(=Cc1ccoc1)Oc1ccc(C=NNc2ccnc3ccccc23)cc1)c1ccccc1,2
S=C(NCCCNCCCCCCNCCCNC(=S)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1,2
O=C(CNC(=O)c1cc2ccccc2[nH]1)NCc1ccccc1,2
c1cc(C2CC2)nc(-n2nc(-c3cn[nH]c3)cc2-c2cn[nH]c2)n1,2
O=C(CCCc1ccccc1)NCC(=O)NCC=CC(=O)N1C(=O)C=CC1Cc1c[nH]c2ccccc12,2
c1cnc(N2CCC3(CCN(Cc4c5ccccc5cc5ccccc45)C3)CC2)nc1,2
O=C1CNC(=O)C2C(CCN2C(=O)CCc2c[nH]c3ccccc23)Oc2ccc(cc2)C=CN1,2
O=S(=O)(Nc1ccnc2ncnn12)c1ccccc1,2
S=C(Nc1ccccc1)Nc1ccccc1,2
O=C(Cc1ccccc1)Nc1cccc2ncccc12,2
O=C(NC1CCn2ccnc21)c1cc[nH]n1,2
O=C1C=C(N2CCN(c3ccnc4ccccc34)CC2)C(=O)c2ccccc21,2
c1ccc(-c2ccnc(Nc3ccccc3Nc3ccnc4ccccc34)n2)cc1,2
c1ccc2c(Nc3ccncc3)ccnc2c1,2
C1=CC(c2ccccn2)N(Cc2ccccc2)C(c2ccccn2)C1,2
O=C1CSCN1CCCCNc1ccnc2ccccc12,2
O=C1CCSC(c2ccccc2)N1CCCCNc1ccnc2ccccc12,2
O=C1C=CC(CSc2ccccn2)N1CCNc1ccnc2ccccc12,2
c1ccc2c(NCCn3cc(CN4CCc5c([nH]c6ccccc56)C4)nn3)ccnc2c1,2
O=S(=O)(c1ccc(C2CCC3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1)N1CCCCC1,2
O=C(NCCCCCCNc1nc2ccccc2c2[nH]c3ccccc3c12)Nc1ccccc1,2
O=C(NNC(=O)C1Cc2c([nH]c3ccccc23)CN1)c1ccc(Nc2ccnc3ccccc23)cc1,2
c1ccc(C2CC3(N4CCCCC4)CNCC2C(c2ccccc2)C3)cc1,2
O=C(NCCNc1ccnc2ccccc12)NN=Cc1cccc(CN2CCCCC2)c1,2
O=C(NC(CCNC1(c2ccccc2)CC1)Cc1ccccc1)c1ccccc1,2
O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1ccc(C(=O)N2CCNCC2)cc1,2
O=C(c1ccnc(Nc2nc3cnc(Nc4cccnc4)cc3[nH]2)c1)N1CCN(C2CC2)CC1,2
O=C1C=CC2CCC3C(=CCC4CC(OC5CC(OC6CCCCO6)CCO5)CCC43)C12,2
O=c1[nH]c2c(ccc3cccnc32)c2ccccc12,2
C(=Cc1cccs1)c1ccc2ccccc2n1,2
O=C(NC(CCNC1(c2ccccc2)CCCC1)Cc1ccccc1)c1ccccc1,2
O=C(Nc1ccnc(=O)[nH]1)c1coc(-c2ccccc2)n1,2
c1ccc(CCNC2CCCCC2)cc1,2
c1cnc(N2CCC3(CN(Cc4cc5ccccc5o4)C3)C2)nc1,2
c1cnc(N2CCC3(CN(Cc4ccc5ncccc5c4)C3)C2)nc1,2
c1ccc(Nc2nc(NCCCCCCCCNc3cnc4ccccc4c3)nc(N3CCOCC3)n2)cc1,2
c1ccc2c(NCCCCNCCC3CC4CCCC5CCC6OOC54C(O3)O6)ccnc2c1,2
c1cnc(N2CCC3(CN(Cc4ccc5ccccc5c4)C3)C2)nc1,2
O=C(CC1CC2CCCC3CCC4OOC32C(O1)O4)NCCCNc1ccnc2ccccc12,2
c1ccc(CN2CC3(CCN(c4ncccn4)C3)C2)cc1,2
c1csc(-c2noc(CSc3nnc(-c4c[nH]c5ccccc45)[nH]3)n2)c1,2
C=C(c1ccccc1)C1COC2(CCCCC2)OO1,2
c1ccc(Nc2cc3[nH]c(Nc4cc(N5CCNCC5)ccn4)nc3cn2)cc1,2
c1ccc(CN(CCNc2ccnc3ccccc23)c2nccc(N3CCOCC3)n2)nc1,2
c1ccc2c(NCCCCCCNc3ccnc(N4CCOCC4)n3)ccnc2c1,2
O=C1CCCc2nc3c(cnn3-c3ccccc3)cc21,2
C1CCN(C2CCC3(CC2)OOC2(OO3)C3CC4CC(C3)CC2C4)C1,2
c1ccc2c(NCCCCCCNc3ccncn3)ccnc2c1,2
c1ccc2c(CNCCN3CCCC3)cc(-c3ccc(CN4CCOCC4)cc3)nc2c1,2
c1ccc(N2CCN(c3ncnc4c3ncn4CCNc3ccnc4ccccc34)CC2)cc1,2
c1ccc(Cn2c(NC3CCN(CCc4ccc(-c5ncno5)cc4)C3)nc3ccccc32)cc1,2
c1ccc2c(NCCCn3cc(CN4CCc5c([nH]c6ccccc56)C4)nn3)ccnc2c1,2
O=C(NNc1ccncn1)c1ccc(N2CCNCC2)cc1,2
C1CC(NC2CCC3(CC2)OOC2(OO3)C3CC4CC(C3)CC2C4)CCN1,2
O=C(CSS(=O)(=O)c1ccccc1)c1ccccc1,2
c1ccc2c(c1)[nH]c1c(N3CCC(N4CCCCCC4)CC3)nccc12,2
c1cnc(N2CCC3(CN(Cc4cnc5ccccc5c4)C3)C2)nc1,2
c1ccc(Cc2nc(NCCCCNc3ccnc4ccccc34)oc2N2CCOCC2)cc1,2
c1cc(CNCCCCNc2ccnc3ccccc23)c2c(c1)OCO2,2
c1cnc(N2CCC3(CN(Cc4cccc5ccccc45)C3)C2)nc1,2
c1cnc(N2CCC3(CN(Cc4cc5ccccc5s4)C3)C2)nc1,2
c1ccc2c(C(NCCCNc3ccnc4ccccc34)c3nnn[nH]3)cccc2c1,2
O=c1cc[nH]c(CNCCCCCCNc2ccnc3ccccc23)c1,2
c1cc(CNc2ccnc(N3CCSCC3)n2)cc(Nc2ccnc3ccccc23)c1,2
c1ccc2c(N3CCNCCNCCNCC3)ccnc2c1,2
O=C(C=Cc1ccccc1)OCCCC1CCC2C1CCC1C3CCCCC3=CCC12,2
c1ccc(CNCC23CC4CC(CC(C4)C2)C3)nc1,2
O=C(CN1CCNCC1)N1CCC2(N3CCCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2,2
O=C(NCCCN1CCN(CCCNc2ccnc3ccccc23)CC1)C1CCc2ccccc2C1,2
c1ccc2c(c1)[nH]c1ccc[nH+]c12,2
O=C(OCCC1CC2CCCC3CCC4OOC32C(O1)O4)C1CCCCC1,2
c1cn[nH]c1,2
O=C(CNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1,2
c1cncc(-c2cccc(-c3cccnc3)c2)c1,2
c1cnc2c(Nc3cccc4ncoc34)cccc2c1,2
c1ccc(N(CC2=NCCN2)c2ccccc2)cc1,2
O=C1C(NC(=S)Nc2ccnc3ccccc23)C(C=Cc2ccccc2)N1c1ccccc1,2
c1cc(C2CC2)cc(Nc2nc3ccc(C4CCNCC4)cc3[nH]2)n1,2
c1ccc(Nc2nc3ccc(N4CCNCC4)cc3[nH]2)cc1,2
c1ccc(OCc2ccc3ccccc3c2)cc1,2
O=C(Nc1ccc(C(=O)C=Cc2ccc3c(c2)OCO3)cc1)NS(=O)(=O)c1ccccc1,2
c1ccc(Nc2cc3nc4ccccc4n(-c4ccccc4)c-3cc2=NCCC2CCCN3CCCCC23)cc1,2
c1cc2cc(c1)Oc1ccc(cc1)CC1NCCc3ccc4c(c31)Oc1cc3c(cc1O4)CCN=C3C2,2
c1cc(C2CC3CCCC4CCC5OOC43C(O5)O2)[nH]c1CN1CCCCC1,2
O=C(COc1ccc(C=CC(=O)c2ccccc2)cc1)NCCCCNc1ccnc2ccccc12,2
O=C(CC1CCCCN1)Cn1cnc2cnccc2c1=O,2
c1cnc(OCc2cn(CCNc3ccnc4ccccc34)nn2)nc1,2
O=C1C=CC2C(CCC3C4=CC(=O)C(c5ccoc5)C4CCC32)C1,2
c1ccc2c(NCCCn3cc(C4CCCCC4)nn3)ccnc2c1,2
O=C1CC2Oc3c(cc(-c4cccc5c4CCNC5)c4ccccc34)C23Oc2ccc4c(c2-c2cccc1c23)CCNC4,2
O=c1cc[nH]cc1-c1ccc(CCc2ccccc2)nc1,2
c1ccc(C2CC3CCN(CCN4CCNCC4)C2C(c2ccccc2)C3)cc1,2
c1cc[n+](Cc2ccc(-c3ccc(C[n+]4ccc(N5CCCC5)cc4)cc3)cc2)cc1,2
O=c1[nH]cnc2c1ccn2CC(COCCP(=O)(NCCc1ccccc1)NCCc1ccccc1)COCP(=O)(NCCc1ccccc1)NCCc1ccccc1,2
O=C(NCCCNCCCCNCCCNC(=O)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1,2
